aid,katz_centrality_R,sqid,num_bff_noms,nominations,mbff_reciprocity,fbff_reciprocity
99506697,1,196016,0,0,0,0
99506698,1.5158620651911696,180436,2,4,0,0
99506699,1.111111111100007,250890,0,1,0,0
99506770,1,218271,0,0,0,0
99506771,1,257341,0,0,0,0
99506774,1,141553,0,0,0,0
99506775,1,216488,0,0,0,0
99506777,1,135011,0,0,0,0
99506779,1,212959,0,0,0,0
99506790,2.7332215320441247,160825,4,7,0,1
99506791,1.4265363227165118,173869,0,3,0,0
99506792,2.320397601032312,160834,1,9,0,0
99506794,1.1294045975526812,182324,1,1,0,0
99506795,1.3340975725172024,172742,0,3,0,0
99506796,2.7230316912837624,189573,1,10,0,0
99506797,1.8041496930954652,143823,0,5,0,0
99506798,1.3550508798009508,135609,2,3,0,0
99506799,1.4423978063375102,170280,0,3,0,0
99506840,1,NA,0,4,0,0
99506841,1,NA,0,3,0,0
99506842,1,NA,0,1,0,0
99506843,2.1509065531978804,113294,1,6,0,0
99506844,1.227898494970848,187260,1,2,0,0
99506845,1,157092,0,0,0,0
99506846,1,NA,0,2,0,0
99506847,1,253605,0,0,0,0
99506848,1,102063,0,0,0,0
99506849,1.5961044562411661,145651,2,3,0,0
99506852,1.7553391260627262,228075,3,4,0,1
99506856,1,NA,0,3,0,0
99506857,1,NA,0,1,0,0
99506858,2.1842615997997585,128949,0,8,0,0
99506873,1,158281,0,0,0,0
99506875,1,123646,0,0,0,0
99506876,1,133178,0,0,0,0
99506878,1,202837,0,0,0,0
99506879,1,241277,0,0,0,0
99506880,3.8828891782968054,241773,3,11,1,0
99506881,1.7496155644228217,204405,0,4,0,0
99506882,3.154330469014426,262633,2,9,1,0
99506884,1.1111111111111,248415,0,1,0,0
99506885,2.2121188257431097,221952,2,6,0,1
99506886,4.093062077035272,229748,5,15,0,1
99506887,1.2944865804765147,137455,2,2,0,1
99506888,2.4556534592521175,178743,1,7,0,0
99506890,1.1,242279,0,1,0,0
99506891,1.1430809357482627,117085,0,1,0,0
99506892,1.6206322056989877,189576,1,4,0,0
99506893,1,NA,0,3,0,0
99506894,1,NA,0,7,0,0
99506895,1.1688228695613885,249452,0,1,0,0
99506896,1.1426044107040287,160842,0,1,0,0
99506897,1.2386037406363544,117044,0,2,0,0
99506898,1.6471894912440972,279593,2,7,0,0
99506899,1.1544920278675446,259812,1,1,0,0
99506903,1,NA,0,4,0,0
99506909,1.9335787778810811,219742,2,5,1,0
99506930,3.3058877236248856,104439,1,9,0,0
99506931,1.141565616990781,211261,0,1,0,0
99506932,1,262111,0,0,0,0
99506933,1,NA,0,5,0,0
99506934,1,NA,0,5,0,0
99506938,1.221,145093,1,2,0,0
99506939,1.3830505377964213,211827,0,3,0,0
99506940,2.563460075371025,212913,1,8,0,1
99506941,1.2662110425309188,193781,0,2,0,0
99506942,1,NA,0,1,0,0
99506943,2.325838501510601,128857,0,8,0,0
99506944,1,NA,0,6,0,0
99506945,1.4152813339487633,221262,1,2,0,1
99506946,2.0429899018772084,165057,1,6,0,0
99506947,1,NA,0,3,0,0
99506948,1.476140591545053,193681,0,4,0,0
99506949,1,NA,0,1,0,0
99506950,1.1111111100012063,136675,0,1,0,0
99506951,1.7227061460892643,116301,0,5,0,0
99506952,2.840609267837153,134364,2,9,0,1
99506953,1.4125947034065138,128951,0,3,0,0
99506955,1.3272470726574186,198606,0,3,0,0
99506956,1.5333021281290713,253217,0,4,0,0
99506958,1.8409811539517493,252000,3,5,0,1
99506960,1,NA,0,4,0,0
99506961,2.3829118838993057,256150,0,7,0,0
99506962,2.3859660936475695,175635,0,6,0,0
99506963,1,NA,0,1,0,0
99506964,1,NA,0,2,0,0
99506965,1.850154927232639,109027,0,3,0,0
99506966,1,NA,0,1,0,0
99506967,1,NA,0,2,0,0
99506968,1,NA,0,4,0,0
99506969,1,NA,0,1,0,0
99506972,1,191313,0,0,0,0
99506977,1,123636,0,0,0,0
99506979,1,191207,0,0,0,0
99506980,1.4390257556033574,107818,0,3,0,0
99506981,1,NA,0,7,0,0
99506983,1,NA,0,3,0,0
99506984,1.9464582855669983,176319,1,5,0,0
99506985,3.910368281955611,230980,2,9,0,1
99506986,3.4222035575161427,175717,2,10,0,1
99506987,1.3401193540203182,249100,1,2,0,1
99506988,1.1,127105,0,1,0,0
99506989,2.0476030166093766,227295,2,6,0,1
99506990,2.0329851427339944,249432,2,6,0,1
99506991,1,NA,0,3,0,0
99506994,1,271057,0,0,0,0
99506995,1.1228343818356292,124039,1,1,1,0
99506996,1.4178959423543913,274619,0,3,0,0
99506997,1,NA,0,3,0,0
99506998,1.569919202622866,191441,0,3,0,0
99507050,1,NA,0,3,0,0
99507051,1.5659103839555268,274503,0,3,0,0
99507052,1.6442048654031107,221135,3,4,1,0
99507053,1.9219368807592065,246234,0,4,0,0
99507054,1.5184665837330302,122079,0,3,0,0
99507055,1.6059697787117218,219278,0,3,0,0
99507057,1,280511,0,0,0,0
99507058,3.0343679587816124,116617,1,5,0,0
99507059,1,NA,0,7,0,0
99507150,1,NA,0,3,0,0
99507151,1.500654214180562,185181,1,2,0,0
99507152,1.5905402206908792,194108,1,3,0,1
99507153,2.6219451073986306,184957,1,6,0,1
99507154,2.3195090504800655,246150,2,7,1,1
99507155,1.8815379035541335,265345,2,5,0,0
99507156,1.9209597133761138,238506,0,5,0,0
99507157,1.2914555589676746,185197,1,1,0,0
99507158,1.2690033087718804,243908,1,2,0,1
99507159,1.7460588399508246,185034,2,2,0,0
99507250,1,NA,0,1,0,0
99507251,2.9586797907465883,265484,1,6,0,0
99507252,1.7670872744297663,243832,0,3,0,0
99507253,1.6798522001807805,243978,0,4,0,0
99507254,1.6097505348547547,193911,1,3,0,1
99507255,2.2274951154209948,271593,1,7,1,0
99507256,2.6727880154971677,243960,1,5,0,1
99507257,3.494262990975271,246277,1,8,0,0
99507259,2.427313142729988,219181,2,6,0,1
99507350,1,NA,0,9,0,0
99507351,1.8588180937007843,246159,1,5,0,0
99507352,1,NA,0,6,0,0
99507353,1,NA,0,1,0,0
99507354,1.889165448413694,243933,0,4,0,0
99507355,2.282986927581794,234209,1,9,0,0
99507356,2.633875632162913,243935,1,8,0,0
99507357,1.2499999999999345,221015,0,2,0,0
99507358,2.526708199787832,265400,1,7,0,1
99507359,1.485083365931327,147733,0,3,0,0
99507850,1,NA,0,5,0,0
99507851,3.651922300669572,246376,1,11,0,0
99507852,4.013798756619706,184963,1,7,0,1
99507853,2.4907625651131955,276204,1,6,0,1
99507855,4.294348946533686,122060,3,10,1,1
99507856,1.5225659773063174,265575,2,3,0,0
99507857,1.2326940619168327,276201,1,2,0,0
99507858,1.358387422922534,276205,0,2,0,0
99507859,1,NA,0,2,0,0
99507950,1,NA,0,6,0,0
99507951,3.4173869336412035,271531,1,8,0,1
99507952,3.053759724642901,221104,0,7,0,0
99507953,1.9559634792185299,219163,0,5,0,0
99507954,2.6262281194513806,184953,0,7,0,0
99507955,1.6441999539320493,219954,0,3,0,0
99507956,1,NA,0,1,0,0
99507958,1.8921550773828644,265531,1,4,0,1
99507959,1.3080272461567348,243779,1,2,1,0
99507980,1,NA,0,1,0,0
99507981,1,NA,0,1,0,0
99507982,1,NA,0,1,0,0
99507984,1.1269630099324324,268997,0,1,0,0
99507985,1.1384618236741741,268977,1,1,0,0
99507986,2.5346361641711717,275779,2,8,0,1
99507987,1.1181020157972974,227734,0,1,0,0
99507988,1.1768742569744746,268943,1,1,0,0
99507989,1,199323,0,0,0,0
99508020,1,NA,0,3,0,0
99508021,1.799292647497822,259152,0,3,0,0
99508022,5.567467764688585,187101,3,15,0,0
99508023,3.2804898592585405,169643,0,7,0,0
99508024,1.2600352063710645,110872,1,2,0,1
99508025,2.0369313547582193,131368,1,6,0,0
99508026,3.0454298226422254,262136,0,7,0,0
99508027,2.575742112243838,152809,0,6,0,0
99508028,3.856810067420622,122898,1,10,0,1
99508029,2.4072293244660186,234602,1,7,0,0
99508030,1,NA,0,8,0,0
99508031,2.38713937166235,119886,1,7,0,0
99508032,2.052912613172059,250008,1,6,0,1
99508033,1.605815992539576,116224,0,4,0,0
99508035,2.5055669653847574,215475,0,8,0,0
99508036,1.1788332681934568,116839,0,1,0,0
99508037,1,NA,0,4,0,0
99508038,1,NA,0,7,0,0
99508039,3.5132856019154346,121606,2,11,0,0
99508060,3.0278782121294916,209546,3,8,1,1
99508061,1,NA,0,4,0,0
99508062,1.1111111111110001,255189,1,1,0,0
99508063,1,NA,0,1,0,0
99508064,1.28605388650278,151986,0,2,0,0
99508065,1.507926734521125,258165,0,4,0,0
99508066,1,145352,0,0,0,0
99508067,1.998814002062082,201746,1,5,1,0
99508068,2.1929803064261746,152023,0,4,0,0
99508069,1.135608717725358,134625,0,1,0,0
99508070,1,NA,0,1,0,0
99508120,1.9235665945851033,229781,2,6,0,1
99508122,1,NA,0,6,0,0
99508123,6.348253025999768,142076,1,19,0,0
99508124,3.7304302731476326,237052,0,8,0,0
99508125,2.496154135115424,257370,2,9,0,1
99508126,1.5607513303685958,256885,0,4,0,0
99508127,1.2240543401463881,214060,2,3,0,0
99508128,1.340868232510663,206306,1,2,0,1
99508129,1.5608737853088814,161298,0,3,0,0
99508130,3.829379101090916,148055,3,8,1,0
99508131,1.5110286921459055,100633,1,3,0,1
99508132,1.7030024411302325,104900,0,5,0,0
99508133,2.549340604445291,116908,0,4,0,0
99508134,1.3708448061258682,189488,1,3,0,0
99508135,1.9223922087715748,189532,0,4,0,0
99508136,1.6120942581938822,279413,1,4,0,0
99508138,2.9063624446406937,116849,4,9,1,0
99508160,5.393117488166236,111758,4,13,1,1
99508161,2.1285095964975334,185557,0,4,0,0
99508163,1.1693774653100761,185621,0,1,0,0
99508164,2.5722789104727157,201821,2,6,1,0
99508165,1.537736159933522,240158,0,4,0,0
99508166,1,NA,0,5,0,0
99508167,1,214963,0,0,0,0
99508168,1,162822,0,0,0,0
99508169,1,NA,0,2,0,0
99508176,1.11002,266152,0,1,0,0
99508220,2.1295465476359063,110921,2,6,0,1
99508221,1,NA,0,1,0,0
99508222,1.8692933797662517,225419,1,5,0,0
99508223,1.4585640699609483,158490,0,4,0,0
99508224,1.505309180052042,229774,1,3,1,0
99508225,1.6860850353694181,213657,0,5,0,0
99508226,2.815331296276214,167217,3,8,0,0
99508227,1.3586341537941644,233249,0,2,0,0
99508228,7.454435086454854,151098,5,19,1,0
99508229,1,NA,0,4,0,0
99508230,1,NA,0,11,0,0
99508231,1.6552167315926698,140330,1,4,0,0
99508232,2.1069997928213144,121883,0,6,0,0
99508234,1,NA,0,2,0,0
99508235,2.831580123548024,201033,3,8,0,0
99508236,1,NA,0,8,0,0
99508237,1.6686126220537796,219523,2,4,0,1
99508238,3.3550297917077225,215224,2,12,0,0
99508239,1.8790913990582372,219450,2,5,1,0
99508260,1.9054153711617865,111737,3,6,0,1
99508261,1.7314619577122976,125583,1,5,0,0
99508262,1.4219681970796556,201783,1,3,1,0
99508263,1.1,214977,0,1,0,0
99508264,1.6434842367064821,185577,1,4,0,0
99508265,1,NA,0,1,0,0
99508266,1,259337,0,0,0,0
99508267,2.1565198897975586,215050,2,7,0,1
99508268,2.0054204010227252,162778,1,4,0,0
99508269,1.3427176028768575,245534,0,2,0,0
99508279,1,NA,0,1,0,0
99508280,1.2518301665882943,261413,0,2,0,0
99508282,3.0210627791117206,228572,3,11,1,1
99508283,1.4982495477095035,110412,1,3,0,1
99508284,1.4184990200020486,230441,1,3,0,0
99508285,1.1611309467124746,262661,0,2,0,0
99508286,2.022467197022552,215967,1,5,0,0
99508287,1.8479306769389483,127178,5,6,0,1
99508288,2.1016209571506894,216673,2,5,0,0
99508289,1.3513508660545819,230434,1,3,0,0
99508320,1.3833250785991393,257347,0,2,0,0
99508321,2.582662465068042,256881,1,6,0,0
99508322,1,NA,0,6,0,0
99508323,6.355963787491123,240527,4,15,1,0
99508324,3.957896088894785,214059,1,6,0,0
99508325,1,NA,0,4,0,0
99508326,1.4542235785514184,223661,0,3,0,0
99508327,1,241119,0,0,0,0
99508328,3.770347050966057,259157,1,11,0,0
99508329,1,240518,0,0,0,0
99508330,1.9346755567310843,104903,1,5,0,0
99508331,1,NA,0,11,0,0
99508332,1.3314306393945607,140455,1,2,0,0
99508333,1.8329231746090144,100743,1,5,0,0
99508334,1.9465851078660994,219616,1,5,0,1
99508335,1.1497836663570016,202612,0,1,0,0
99508336,4.528298757073442,119952,2,9,0,1
99508337,2.4041717738167083,250087,1,4,1,0
99508338,1,NA,0,2,0,0
99508339,2.271557319270859,160610,0,5,0,0
99508360,1.590430838644719,259364,1,3,0,1
99508361,1,NA,0,4,0,0
99508362,5.2636177336851935,209633,1,15,1,0
99508363,4.4426470549668355,145434,5,15,0,1
99508364,1,NA,0,1,0,0
99508365,1,NA,0,6,0,0
99508366,1.9661063052766883,255127,2,5,0,0
99508367,1,NA,0,4,0,0
99508368,1.284356058255131,145351,0,2,0,0
99508369,1,NA,0,12,0,0
99508372,1,NA,0,1,0,0
99508375,1,NA,0,3,0,0
99508378,1.1,226422,0,1,0,0
99508380,1,NA,0,1,0,0
99508381,1.469362495371876,227321,1,3,0,1
99508382,1,NA,0,1,0,0
99508383,1.505987434779957,136081,2,4,0,0
99508384,1,256690,0,1,0,0
99508386,1.1763437290575398,238230,0,1,0,0
99508387,1,230456,0,0,0,0
99508388,1.4849433533892091,151247,0,3,0,0
99508389,2.736262632941531,158428,2,9,0,0
99508395,1,NA,0,1,0,0
99508420,1.764472710499267,197420,2,3,1,1
99508421,2.282787683123471,101890,1,7,0,0
99508422,1.768898128989139,178218,0,2,0,0
99508423,1.772870628888786,129479,1,5,0,0
99508424,1,259191,0,0,0,0
99508425,2.2976327318664267,144485,3,7,0,0
99508426,1.4596419649352834,259207,0,2,0,0
99508427,1,NA,0,3,0,0
99508428,1,NA,0,8,0,0
99508429,3.07856129173612,173495,3,10,0,0
99508430,1.76956045257888,125810,1,5,0,1
99508431,1,250220,0,0,0,0
99508432,1,172652,0,0,0,0
99508433,1.3082068479051443,172666,0,2,0,0
99508434,5.989782085006633,280284,3,19,1,1
99508435,1.2857487183319845,279420,0,2,0,0
99508436,1.919665024954261,250113,0,2,0,0
99508437,2.6977415213395624,121786,2,8,0,0
99508438,1.6845378281819925,250099,2,3,0,1
99508439,1.3035227954772743,119885,1,2,0,0
99508460,1,NA,0,5,0,0
99508461,1,NA,0,2,0,0
99508462,2.646901421652528,245538,1,10,0,1
99508463,1,NA,0,2,0,0
99508464,1,NA,0,1,0,0
99508465,1.5868690281230269,255167,0,3,0,0
99508466,1,NA,0,1,0,0
99508467,1.5958946502577995,151966,1,3,0,0
99508468,1.230581879707008,162782,0,2,0,0
99508469,1,NA,0,1,0,0
99508470,1,NA,0,1,0,0
99508475,1,NA,0,1,0,0
99508488,1,NA,0,1,0,0
99508520,1.4973526929610557,225689,2,4,0,0
99508521,2.2092990628362714,209897,1,7,0,0
99508522,1,NA,0,10,0,0
99508523,1.2571209009418953,112119,0,2,0,0
99508524,4.551199255548916,129600,1,13,0,1
99508525,1.2614991288361037,213466,0,1,0,0
99508526,2.163157100813402,221864,2,3,0,1
99508527,2.253385226345959,256648,2,6,0,0
99508528,1,NA,0,7,0,0
99508529,1.597365743160363,151111,1,2,0,1
99508530,1,NA,0,5,0,0
99508531,1.936301009594521,215241,1,6,0,0
99508532,1.293195249441375,250109,0,2,0,0
99508533,1.4587352404205358,125972,0,2,0,0
99508535,1.3093811104453614,140477,0,2,0,0
99508536,1.5808257400382812,189509,2,4,0,1
99508537,5.056525183960882,189511,3,7,1,0
99508538,2.428886190882288,215326,1,5,1,0
99508560,1.197326057610426,125503,0,1,0,0
99508562,1.4028381292872318,151961,1,3,0,1
99508563,2.167085246266317,209576,0,6,0,0
99508564,1.3459358689611112,125640,0,2,0,0
99508565,1.8218847129813223,185576,2,5,0,1
99508566,1.3187158632210634,152041,0,2,0,0
99508567,1.2646026811666042,259442,1,2,1,0
99508568,2.0804967091776074,162701,1,6,0,0
99508569,1.4762659123144546,145300,1,3,0,0
99508575,1,NA,0,1,0,0
99508577,1,NA,0,1,0,0
99508579,1,NA,0,1,0,0
99508621,2.83509725884483,206371,1,8,0,0
99508622,1.1579944064114045,222617,0,1,0,0
99508623,1.811538352845849,213656,2,4,0,1
99508624,4.512833079915051,233389,2,7,0,0
99508625,3.571644381602822,176332,1,10,0,0
99508626,1,NA,0,2,0,0
99508627,1,NA,0,2,0,0
99508628,5.46763615646397,130192,3,14,0,0
99508630,1.4993185770794393,250083,0,3,0,0
99508631,1.6726501689988513,172677,1,4,0,0
99508632,3.3221942793443406,250209,1,5,1,0
99508633,1.392463935635267,125946,0,3,0,0
99508634,2.4317024272750336,219582,0,6,0,0
99508635,1.1289844406114617,250015,0,1,0,0
99508636,1.507098982706078,121780,0,2,0,0
99508637,2.1738594409390997,127663,2,6,0,0
99508638,1,172658,0,0,0,0
99508639,1.7502012500720234,100671,2,5,1,0
99508660,1,NA,0,9,0,0
99508661,1.2962990827754428,111750,1,2,0,0
99508662,1,NA,0,5,0,0
99508663,1.7903073092462147,258125,2,4,1,1
99508664,1.1111111111110001,215047,1,1,0,1
99508665,1,NA,0,1,0,0
99508666,2.2639676790645655,162711,3,9,0,1
99508667,1,NA,0,6,0,0
99508668,2.0245824615537105,255141,2,7,0,0
99508669,1.9881711930759756,214949,1,6,0,0
99508670,1,NA,0,1,0,0
99508720,1,NA,0,1,0,0
99508721,1.4335811980109943,229069,0,2,0,0
99508722,3.235792968255228,214110,1,8,0,0
99508723,2.5553440764897433,157050,2,7,0,1
99508724,2.4094371476150522,142053,0,6,0,0
99508725,1,129452,0,0,0,0
99508726,2.318765126985748,100149,1,6,0,0
99508727,1,NA,0,3,0,0
99508728,1,240535,0,0,0,0
99508729,1.4996316108987617,240432,1,3,0,1
99508730,1.3529685599188965,219473,0,2,0,0
99508732,1.6654901755723035,210438,2,4,0,1
99508733,1,NA,0,3,0,0
99508734,3.1380387509907934,121783,3,11,0,1
99508735,2.1151974081772633,140336,2,7,0,0
99508736,1,NA,0,2,0,0
99508737,1.986921593713768,215296,1,5,0,0
99508738,1.8101777556036205,140352,2,4,0,0
99508739,4.374543551458336,119973,5,15,0,1
99508760,1.2474491340398406,255105,0,2,0,0
99508761,1,NA,0,1,0,0
99508762,1.119053388609225,258105,1,1,0,0
99508763,1.3880483308456395,185624,0,3,0,0
99508764,1.2338651941817296,245505,0,2,0,0
99508765,2.5195927343009643,214904,2,7,0,0
99508766,1.7743171564726525,162749,2,4,0,0
99508767,1.119053388609225,125505,1,1,0,0
99508768,1.7853202363988296,134544,1,4,0,0
99508769,1,259305,0,0,0,0
99508775,1,NA,0,1,0,0
99508776,1,264997,0,0,0,0
99508777,1,NA,0,1,0,0
99508820,2.0199583211905408,110863,1,5,1,0
99508821,3.1086408196907422,124770,3,11,0,1
99508822,1.2780173285801177,176280,0,1,0,0
99508823,1.3801329063979355,240485,0,4,0,0
99508824,1.503993606704639,129488,1,3,1,0
99508825,1.4128427412074975,117449,1,3,1,0
99508826,1.5903059536252466,100175,0,3,0,0
99508827,1.1352475520365906,170487,0,1,0,0
99508828,3.593040063413219,129439,0,10,0,0
99508829,2.4295593936083284,182867,2,8,0,0
99508830,4.457645095024576,219491,2,14,0,0
99508831,2.316753437230597,148039,4,9,1,0
99508832,1.8405672264207067,116213,1,5,0,1
99508833,2.0300021191891275,189496,2,6,0,0
99508834,1,280283,0,0,0,0
99508835,1.8819870662290046,250613,1,3,1,0
99508836,1.914798580081052,160603,1,5,0,0
99508837,1,NA,0,4,0,0
99508838,1.4483596518240955,148059,1,3,0,0
99508839,2.836390596291269,189497,1,5,0,0
99508861,1.1418197914495627,125600,0,1,0,0
99508863,1.3521493237487496,125531,0,2,0,0
99508864,2.421636529893485,240211,3,8,0,0
99508865,1,NA,0,3,0,0
99508866,1.44801481873395,245631,1,2,0,0
99508868,1.9802878946452136,215010,2,5,0,0
99508869,1.3854131910700251,258131,0,3,0,0
99508877,1,NA,0,1,0,0
99508920,1.7119387888448334,169646,2,4,0,0
99508921,2.4987747623761525,117468,3,8,0,1
99508922,1.6352867408251908,185829,3,4,0,1
99508923,1.1111111111111112,225474,0,1,0,0
99508924,1.3404809731763487,185840,1,2,1,0
99508925,2.6114942035243645,233378,2,7,0,1
99508926,5.353822624007118,270682,2,15,0,1
99508927,1.6199638690890104,142060,1,3,0,0
99508928,1.5623948819874844,195069,2,2,0,1
99508929,7.5819355142945755,124711,3,15,1,1
99508930,2.5674194539147184,165540,0,5,0,0
99508931,1,NA,0,3,0,0
99508932,1.5123410430727482,103157,0,3,0,0
99508934,1.4861927185390824,109617,2,3,0,1
99508935,1.6941027195384806,202803,1,5,1,0
99508936,2.1395572223572303,119908,2,5,1,0
99508937,1.7321979154093836,124182,0,4,0,0
99508938,1.11,104901,1,1,0,0
99508939,2.094344830853153,249562,1,7,1,0
99508942,2.6034571070570554,199912,0,5,0,0
99508945,3.6932456032705043,235904,5,8,1,1
99508946,1.7801263092339656,161540,0,4,0,0
99508947,3.3734973619471798,161784,2,8,0,0
99508948,2.581773818300509,163318,2,9,1,1
99508961,1,NA,0,7,0,0
99508962,3.682695854493363,201739,0,9,0,0
99508963,1,NA,0,1,0,0
99508964,2.036333122937986,145382,1,6,0,1
99508965,1.7166275411723813,245583,0,4,0,0
99508966,1.4891820939092644,214939,0,3,0,0
99508967,1.9366171559068373,209579,0,6,0,0
99508969,1,255183,0,0,0,0
99508980,3.4579019064078143,262671,5,11,1,1
99508981,1.9787150753109195,230431,0,6,0,0
99508982,1.7363067616425576,145659,1,6,0,0
99508983,1,NA,0,6,0,0
99508984,1.1774596213214823,276417,0,4,0,0
99508985,2.537878417312121,260957,2,7,0,0
99508986,1,158271,0,0,0,0
99508987,1.8955280358384181,230916,3,5,0,1
99508988,1,NA,0,2,0,0
99508989,1.2151475010163475,244050,0,1,0,0
99509238,1,NA,0,1,0,0
99509830,1,NA,0,1,0,0
99510281,1,127606,0,0,0,0
99516207,1,270130,0,0,0,0
99524511,1,145806,0,0,0,0
99526132,1,225412,0,0,0,0
99526532,1,151812,0,0,0,0
99526533,1,193854,0,0,0,0
99526999,1,238707,0,0,0,0
99540019,1,NA,0,1,0,0
99540051,1.2281955192667986,161647,1,2,0,0
99540052,1,NA,0,1,0,0
99540053,1.5152836369706089,263592,0,3,0,0
99540054,1.2501048303340425,234381,1,2,0,0
99540055,4.532232561911678,255785,0,16,0,0
99540056,1,NA,0,1,0,0
99540057,1.930933232635626,263702,2,7,0,0
99540058,1.4864654127807522,163496,0,3,0,0
99540059,1,NA,0,2,0,0
99540111,15.872108017840162,196616,3,20,1,0
99540112,1,NA,0,1,0,0
99540113,1.5453837851150019,262049,1,3,0,1
99540114,1.1,226728,0,1,0,0
99540115,2.135585179660948,146996,1,5,0,0
99540116,1.297121974273748,226707,0,2,0,0
99540117,1,186453,0,0,0,0
99540118,1,NA,0,5,0,0
99540150,1.4173971069307274,258901,0,2,0,0
99540151,1,NA,0,4,0,0
99540152,5.185220326997032,230050,2,17,0,0
99540153,1.3349847943496784,122649,1,2,0,1
99540154,1,161626,0,0,0,0
99540155,1.5319925783995054,159851,0,3,0,0
99540156,1.1477411085148936,258765,0,1,0,0
99540157,1.1180991752277585,165978,0,1,0,0
99540158,1.3912702801921821,107029,1,3,0,1
99540159,1.2816979202260268,255888,1,2,0,0
99540210,1.9784811326985747,236416,1,4,0,0
99540211,1.7272060944084071,222478,2,5,0,1
99540212,1.4493119091444133,226262,0,2,0,0
99540213,1,NA,0,5,0,0
99540214,1.7051052442524295,229043,0,2,0,0
99540215,6.282963263272411,278224,2,12,0,1
99540216,2.1950387586863904,229106,1,6,1,0
99540217,4.902173497515844,118005,2,11,0,1
99540218,1.212882867497126,275851,0,1,0,0
99540251,1.1416474553208809,107100,1,1,0,1
99540252,1.1509432862380011,104582,0,1,0,0
99540253,1.6213150675528452,242570,1,4,0,0
99540254,1.1111111110000496,161739,0,1,0,0
99540255,1.634563156236764,159268,1,4,0,1
99540256,1.1238984791376052,122625,0,1,0,0
99540258,2.199177726099852,255939,1,6,0,0
99540259,1.6038068973085602,165887,1,4,1,0
99540310,1,NA,0,2,0,0
99540311,1.452023504577408,227881,2,3,0,0
99540312,1.1490800069022438,252456,1,1,1,0
99540313,1.5155712604808598,176809,1,5,0,0
99540314,1.6259437108861097,226647,1,4,0,0
99540315,2.297621888714412,186462,1,6,0,0
99540316,1,NA,0,1,0,0
99540317,1,NA,0,2,0,0
99540318,2.304422164248071,118031,2,6,0,0
99540319,2.1597988341230225,262053,1,6,1,0
99540350,1,NA,0,3,0,0
99540351,1,NA,0,3,0,0
99540352,1.6183900453186046,251706,0,3,0,0
99540353,1,NA,0,3,0,0
99540355,1.1111111110000496,159798,1,1,0,0
99540356,2.63487051588674,109970,5,9,0,0
99540357,1.3836194850306778,236048,0,3,0,0
99540358,1.3142403506375557,163400,2,2,1,1
99540359,1,NA,0,2,0,0
99540450,1.2843688452464126,200124,1,2,0,0
99540451,1.1111111110000496,258846,1,1,0,1
99540452,1,155715,0,0,0,0
99540453,1.128433771540772,236089,0,1,0,0
99540454,1.3809151093084118,161519,1,2,0,0
99540455,1.1238148130091539,235996,1,1,1,0
99540456,1.9115817376787234,255843,2,7,0,0
99540457,1.489065186400198,165882,1,4,0,1
99540458,1.1701651368600694,159880,0,1,0,0
99540550,1.1,251057,0,1,0,0
99540551,1.1279188395938644,163451,0,1,0,0
99540553,1.1581994723157842,242655,1,1,0,1
99540554,1.871326411207224,161508,2,6,0,0
99540555,1.3022941837414153,107145,0,2,0,0
99540556,1,NA,0,2,0,0
99540557,1.4924640312805049,159301,0,3,0,0
99540558,1,236098,0,0,0,0
99540559,1.272900451964572,236477,1,2,0,0
99540650,1,250972,0,0,0,0
99540651,1.1,255911,0,1,0,0
99540653,1.6769224930897082,234359,3,4,1,1
99540655,1,122591,0,0,0,0
99540657,1,NA,0,1,0,0
99540658,1,NA,0,1,0,0
99540659,2.13129708323142,230094,2,7,0,0
99540751,1.12268501424097,199961,0,1,0,0
99540752,1.3392748260561107,165948,1,3,0,0
99540753,1,117862,0,0,0,0
99540754,1,NA,0,1,0,0
99540755,1.1205744030869866,198749,0,1,0,0
99540756,1,263551,0,0,0,0
99540757,1.7803962999171699,236018,1,5,0,0
99540758,1.2886315756199902,200002,1,2,0,0
99540759,1.1111111110000496,161742,0,1,0,0
99540850,1.3925332614132113,143199,1,3,0,0
99540851,1.4291952681047502,163472,1,3,0,0
99540852,1.2248031351228106,229995,0,2,0,0
99540853,1,NA,0,1,0,0
99540854,1,159758,0,0,0,0
99540855,1.2455190086218209,122648,2,2,0,0
99540856,1.5161482893099456,159763,0,3,0,0
99540857,1.1111111110000496,155664,1,1,0,0
99540858,1.1,164106,0,1,0,0
99540859,1.3664269856384463,122576,3,3,0,0
99540886,1,NA,0,1,0,0
99540910,1.7715927274657113,209802,1,3,0,1
99540911,2.374337736073287,196808,0,4,0,0
99540912,1.2409711763471374,117505,1,2,0,0
99540913,1.481131513013413,222443,1,3,1,0
99540914,1.6243263431984496,131446,1,3,1,0
99540915,1.4466323132135752,254402,0,3,0,0
99540916,1,NA,0,3,0,0
99540917,2.930978307240578,131426,1,9,0,0
99540918,1.1222222222222222,137840,0,1,0,0
99540950,1.8989041639926771,242738,4,6,0,1
99540951,1.2605841303928749,200022,0,2,0,0
99540952,1.1365939446726374,122651,0,1,0,0
99540954,1,110090,0,0,0,0
99540955,1.4884886497637804,258884,1,3,0,0
99540956,1.234693872002375,234392,1,2,0,0
99540957,2.2326254172659574,258902,4,9,0,0
99540958,1,NA,0,3,0,0
99540959,1,NA,0,4,0,0
99541271,1,176909,0,0,0,0
99541273,1,NA,0,1,0,0
